"","Field_Name","frozen","storm","unique_storm_number","Q_start","Q_end","runoff_volume","peak_discharge","rain_in","duration","Ievent","I5","I10","I30","I60","ARFdays1","ARFdays2","ARFdays7","ARFdays14","BasinArea_ac","area_ft2","runoff_in"
"1828","P4","Frozen","Non-storm","2006-21","2/9/2006 6:05","3/2/2006 11:30",12270,0.01462,0.036,362.8,9.924e-05,0.108,0.054,0.018,0.009,0,0,0,0.261,20.5,892980,0.164886111671034
"1829","P4","Frozen","Non-storm","2006-22","3/2/2006 11:30","3/7/2006 21:05",1446,0.004,0.279,97.72,0.002855,0.432,0.378,0.27,0.162,0.009,0.009,0.009,0.009,20.5,892980,0.0194315662164886
"1830","P4","Frozen","Storm","2006-23","3/7/2006 21:05","3/13/2006 4:35",84040,0.3514,0.604,117.5,0.00514,1.2,1.032,0.596,0.334,0,0.189,0.288,0.288,20.5,892980,1.12934220251293
"1831","P4","Frozen","Storm","2006-24","3/13/2006 4:35","3/14/2006 17:00",30480,0.3514,0.576,20.58,0.02798,0.432,0.378,0.288,0.279,0.334,0.334,0.775,0.874,20.5,892980,0.40959483975005
"1832","P4","Frozen","Non-storm","2006-25","3/14/2006 17:00","3/22/2006 7:45",13310,0.0682,0,NA,NA,NA,NA,NA,NA,0.018,0.576,1.162,1.45,20.5,892980,0.178861788617886
"1833","P4","Frozen","Non-storm","2006-26","3/22/2006 7:45","4/2/2006 19:50",12290,0.01554,0.063,59.12,0.001066,0.216,0.108,0.054,0.027,0,0,0,0,20.5,892980,0.165154874689243
"1834","P4","Non-Frozen","Storm","2006-27","4/2/2006 19:50","4/4/2006 20:10",9902,0.1889,0.612,16.98,0.03604,0.216,0.162,0.126,0.117,0,0.027,0.054,0.054,20.5,892980,0.133064570315125
"1835","P4","Non-Frozen","Non-storm","2006-28","4/4/2006 20:10","4/12/2006 12:20",8580,0.0274,0.479,128.6,0.003723,2.208,1.536,0.692,0.382,0,0,0.666,0.666,20.5,892980,0.11529933481153
"1836","P4","Non-Frozen","Storm","2006-29","4/12/2006 12:20","4/18/2006 18:50",14690,0.167,0.983,43.23,0.02274,2.208,1.536,0.692,0.396,0.009,0.009,0.09,0.756,20.5,892980,0.197406436874286
"1837","P4","Non-Frozen","Non-storm","2006-30","4/18/2006 18:50","4/30/2006 19:45",7939,0.01181,0.849,257.5,0.003297,1.332,0.774,0.366,0.198,0,0,0.135,1.073,20.5,892980,0.106685480077941
"1838","P4","Non-Frozen","Non-storm","2006-31","4/30/2006 19:45","5/11/2006 10:30",11780,0.03936,1.476,261.4,0.005647,0.648,0.54,0.396,0.342,0.018,0.018,0.036,0.561,20.5,892980,0.158301417724921
"1839","P4","Non-Frozen","Storm","2006-32","5/11/2006 10:30","5/14/2006",53970,0.3514,2.826,64.83,0.04359,0.648,0.54,0.396,0.342,0.009,0.234,0.234,1.242,20.5,892980,0.725257004636162
"1840","P4","Non-Frozen","Storm","2006-33","5/14/2006","5/19/2006 5:45",66420,0.3514,1.109,98.47,0.01126,0.648,0.486,0.216,0.117,0.099,0.855,3.024,4.032,20.5,892980,0.892561983471074
"1841","P4","Non-Frozen","Non-storm","2006-34","5/19/2006 5:45","5/28/2006 7:10",12320,0.0385,0.117,177.7,0.0006584,0.216,0.108,0.072,0.045,0,0,1.109,4.133,20.5,892980,0.165558019216556
"1842","P4","Non-Frozen","Storm","2006-35","5/28/2006 7:10","5/30/2006 15:20",17400,0.3514,1.893,56.77,0.03335,4.056,3.474,2.446,1.554,0.018,0.018,0.072,0.893,20.5,892980,0.233823825841564
"1843","P4","Non-Frozen","Storm","2006-36","5/30/2006 15:20","5/31/2006 7:35",8961,0.3514,0.468,17.33,0.027,2.04,1.404,0.666,0.351,0,0,1.866,2.145,20.5,892980,0.120419270308406
"1844","P4","Non-Frozen","Non-storm","2006-37","5/31/2006 7:35","6/2/2006 0:30",15880,0.3514,0.486,10.98,0.04425,0.864,0.81,0.594,0.396,0.396,0.396,2.262,2.541,20.5,892980,0.213397836457703
"1845","P4","Non-Frozen","Non-storm","2006-38","6/2/2006 0:30","6/10/2006 13:55",10390,0.03127,0.252,10.93,0.02305,0.324,0.216,0.126,0.099,0,0,0.828,2.748,20.5,892980,0.139622387959417
"1846","P4","Non-Frozen","Non-storm","2006-39","6/10/2006 13:55","6/16/2006 10:50",3493,0.00885,0,NA,NA,NA,NA,NA,NA,0,0,0.252,2.946,20.5,892980,0.0469394611301485
"1847","P4","Non-Frozen","Non-storm","2006-40","6/16/2006 10:50","7/18/2006 14:45",7357,0.00632,0.551,711.2,0.0007748,0.78,0.498,0.166,0.083,0,0,0,0.252,20.5,892980,0.0988644762480683
"1848","P4","Non-Frozen","Non-storm","2006-42","7/19/2006 21:00","8/2/2006 9:10",1088,0.018,3.098,312.8,0.009903,7.848,6.012,2.04,1.038,0,0,0.027,0.036,20.5,892980,0.014620708190553
"1849","P4","Non-Frozen","Storm","2006-43","8/2/2006 9:10","8/3/2006 13:35",1498,0.2066,1.091,16.15,0.06755,7.848,6.312,3.022,1.529,0,0,0.902,2.579,20.5,892980,0.0201303500638312
"1850","P4","Non-Frozen","Non-storm","2006-44","8/3/2006 13:35","8/12/2006 16:15",700.3,0.0041,0.018,0.06667,0.27,0.216,0.108,0.036,0.018,0,0,1.885,2.822,20.5,892980,0.00941073708257744
"1851","P4","Non-Frozen","Storm","2006-47","9/12/2006 5:30","9/14/2006 15:15",444.5,0.0212,0.81,41.65,0.01945,0.216,0.216,0.162,0.117,0.045,0.045,0.458,0.458,20.5,892980,0.00597325807968824
"1852","P4","Non-Frozen","Storm","2006-49","9/18/2006 0:30","9/20/2006 3:00",336.4,0.02516,0.669,30.2,0.02215,1.092,0.87,0.56,0.39,0,0,0.855,1.268,20.5,892980,0.00452059396627024
"1853","P4","Non-Frozen","Non-storm","2007-01","10/2/2006 4:30","10/2/2006 10:30",4.6,0.00043,0.018,0.08333,0.216,0.108,0.108,0.036,0.018,0,0.018,0.468,0.819,20.5,892980,6.18154941879997e-05
"1854","P4","Non-Frozen","Storm","2007-02","10/4/2006 3:15","10/5/2006 6:50",1869,0.1041,2.38,27.92,0.08525,13.44,6.72,2.24,1.12,0,0.028,0.496,0.838,20.5,892980,0.0251159040516025
"1855","P4","Non-Frozen","Non-storm","2007-03","10/5/2006 6:50","11/1/2006 1:45",2615,0.01675,2.063,552.4,0.003734,13.44,6.72,2.24,1.12,0.54,1.82,1.92,2.658,20.5,892980,0.0351407646307868
"1856","P4","Non-Frozen","Non-storm","2007-04","11/1/2006 15:45","11/10/2006 4:00",195.1,0.00082,0.027,90.4,0.0002987,0.108,0.054,0.018,0.009,0,0,0,0.378,20.5,892980,0.00262178324262581
"1857","P4","Non-Frozen","Non-storm","2007-05","11/10/2006 17:00","11/21/2006 4:15",370.8,0.00134,0,NA,NA,NA,NA,NA,NA,0,0,0.027,0.081,20.5,892980,0.0049828663575892
"1858","P4","Non-Frozen","Storm","2007-06","11/28/2006","11/28/2006 20:45",327.1,0.01958,0.558,11.22,0.04975,0.324,0.27,0.144,0.099,0.027,0.09,0.09,0.09,20.5,892980,0.0043956191628032
"1859","P4","Non-Frozen","Non-storm","2007-07","11/28/2006 20:45","12/11/2006 19:15",1338,0.0036,0.063,1.4,0.045,0.216,0.108,0.054,0.045,0,0.558,0.648,0.648,20.5,892980,0.0179802459181617
"1860","P4","Non-Frozen","Storm","2007-08","12/11/2006 19:15","12/13/2006 18:00",1007,0.01122,0.059,24,0.002458,0.6,0.3,0.1,0.05,0,0,0,0.486,20.5,892980,0.0135322179668078
"1861","P4","Non-Frozen","Non-storm","2007-09","12/13/2006 18:00","12/22/2006 13:00",2791,0.0073,0.379,175,0.002166,0.96,0.54,0.252,0.126,0,0.05,0.059,0.059,20.5,892980,0.0375058791910233
"1862","P4","Non-Frozen","Storm","2007-10","12/22/2006 13:00","12/27/2006 15:50",20240,0.1404,1.1,125.4,0.008775,0.864,0.54,0.27,0.207,0.081,0.099,0.199,0.258,20.5,892980,0.271988174427199
"1863","P4","Non-Frozen","Non-storm","2007-11","12/27/2006 15:50","12/31/2006 16:40",5517,0.02676,0.081,25.35,0.003195,0.432,0.324,0.216,0.144,0,0,0.038,1.199,20.5,892980,0.0741382785728684
"1864","P4","Non-Frozen","Storm","2007-12","12/31/2006 16:40","1/5/2007 11:30",24960,0.2218,0.468,17.07,0.02742,0.432,0.378,0.234,0.18,0,0.009,0.029,1.208,20.5,892980,0.335416246724451
"1865","P4","Frozen","Non-storm","2007-13","1/5/2007 11:30","1/16/2007 11:05",10870,0.0218,0.063,0.8,0.07875,0.216,0.162,0.108,0.063,0,0,0.099,0.497,20.5,892980,0.146072700396425
"1866","P4","Frozen","Non-storm","2007-14","1/16/2007 11:05","2/21/2007 17:30",10070,0.01202,0,NA,NA,NA,NA,NA,NA,0,0,0,0.063,20.5,892980,0.135322179668078
"1867","P4","Frozen","Storm","2007-15","2/21/2007 17:30","2/22/2007 18:00",794.5,0.02644,0,NA,NA,NA,NA,NA,NA,0,0,0,0,20.5,892980,0.0106766108983404
"1868","P4","Frozen","Non-storm","2007-16","2/22/2007 18:00","3/10/2007 19:45",2517,0.00716,0.261,7.783,0.03353,0.324,0.27,0.162,0.09,0,0,0,0,20.5,892980,0.0338238258415642
"1869","P4","Frozen","Storm","2007-17","3/10/2007 19:45","3/15/2007 15:40",39600,0.3164,0.216,1.85,0.1168,0.432,0.324,0.234,0.153,0,0,0,0.261,20.5,892980,0.532150776053215
"1870","P4","Frozen","Storm","2007-18","3/15/2007 15:40","3/20/2007 16:55",11310,0.1273,0,NA,NA,NA,NA,NA,NA,0,0,0.216,0.477,20.5,892980,0.151985486797017
"1871","P4","Frozen","Non-storm","2007-19","3/20/2007 16:55","3/21/2007 22:05",1082,0.01625,0.099,8.517,0.01162,1.08,0.54,0.216,0.144,0,0,0,0.216,20.5,892980,0.0145400792850904
"1872","P4","Frozen","Storm","2007-20","3/21/2007 22:05","3/23/2007 11:15",20500,0.3514,1.091,35.08,0.0311,9.72,4.86,1.62,0.81,0.009,0.009,0.009,0.225,20.5,892980,0.275482093663912
"1873","P4","Frozen","Storm","2007-21","3/23/2007 11:15","3/28/2007 14:50",14340,0.0497,0.144,24,0.006,1.62,0.81,0.27,0.135,0,0,1.1,1.316,20.5,892980,0.192703084055634
"1874","P4","Non-Frozen","Non-storm","2007-22","3/28/2007 14:50","4/1/2007 1:45",4041,0.01931,0.081,48,0.001688,0.756,0.378,0.126,0.063,0,0.009,0.954,1.244,20.5,892980,0.0543035678290667
"1875","P4","Non-Frozen","Storm","2007-23","4/1/2007 1:45","4/3/2007 9:35",10080,0.1004,0.724,24,0.03017,6.312,3.156,1.052,0.526,0.063,0.063,0.225,1.325,20.5,892980,0.135456561177182
"1876","P4","Non-Frozen","Non-storm","2007-24","4/3/2007 9:35","4/14/2007 16:05",12500,0.03275,0,NA,NA,NA,NA,NA,NA,0,0.198,0.805,2.049,20.5,892980,0.167976886380434
"1877","P4","Non-Frozen","Storm","2007-25","4/14/2007 16:05","4/15/2007 13:10",3631,0.0804,0,NA,NA,NA,NA,NA,NA,0,0,0,0.724,20.5,892980,0.0487939259557885
"1878","P4","Non-Frozen","Non-storm","2007-26","4/15/2007 13:10","7/5/2007 20:45",37480,0.06142,5.314,1881,0.002825,4.08,3.612,1.792,0.896,0,0,0,0,20.5,892980,0.503661896123093
"1879","P4","Non-Frozen","Storm","2007-27","7/5/2007 20:45","7/6/2007 5:30",1130,0.09606,0.839,0.85,0.9871,4.08,3.612,2.102,1.287,0.202,0.774,1.107,1.107,20.5,892980,0.0151851105287912
"1880","P4","Non-Frozen","Non-storm","2007-28","7/6/2007 5:30","7/23/2007 16:45",4504,0.0551,1.322,228.8,0.005777,1.68,1.392,0.846,0.441,0,0,1.946,1.946,20.5,892980,0.060525431700598
"1881","P4","Non-Frozen","Storm","2007-29","8/19/2007 13:15","8/27/2007 19:00",1408,0.0281,0.722,97,0.007443,4.5,2.442,0.814,0.407,0,0.009,0.009,0.328,20.5,892980,0.0189209164818921
"1882","P4","Non-Frozen","Non-storm","2007-30","8/29/2007 1:45","8/31/2007 21:30",134.8,0.0034,0.416,13.2,0.03152,1.752,1.038,0.346,0.173,0,0,0.315,0.731,20.5,892980,0.0018114627427266
"1883","P4","Non-Frozen","Non-storm","2007-31","9/7/2007 11:15","9/12/2007 11:30",564.4,0.02484,0.89,98.98,0.008991,1.812,1.404,0.468,0.372,0.154,0.154,0.154,0.714,20.5,892980,0.00758449237384936
"1884","P4","Non-Frozen","Non-storm","2007-32","9/25/2007 9:15","9/28/2007 5:30",216.7,0.018,0.544,67.33,0.008079,1.224,1.098,0.582,0.327,0,0,0.234,0.334,20.5,892980,0.0029120473022912
"1885","P4","Non-Frozen","Non-storm","2008-01","10/1/2007 7:45","10/8/2007 10:45",679.5,0.01508,0.837,121.8,0.006871,0.324,0.27,0.18,0.153,0,0,0.544,0.869,20.5,892980,0.0091312235436404
"1886","P4","Non-Frozen","Non-storm","2008-02","10/10/2007 18:15","10/16/2007 9:15",395.5,0.00744,0.774,141.6,0.005467,0.432,0.432,0.288,0.198,0,0.072,0.135,0.927,20.5,892980,0.00531478868507693
"1887","P4","Non-Frozen","Storm","2008-03","10/16/2007 9:15","10/17/2007 4:50",1555,0.04922,1.278,9.5,0.1345,0.54,0.486,0.432,0.351,0.081,0.162,0.603,0.945,20.5,892980,0.020896324665726
"1888","P4","Non-Frozen","Non-storm","2008-04","10/17/2007 4:50","10/18/2007 6:15",356.9,0.00674,0.162,21.08,0.007684,0.864,0.864,0.36,0.288,1.125,1.278,1.881,2.016,20.5,892980,0.00479607605993415
"1889","P4","Non-Frozen","Storm","2008-05","10/18/2007 6:15","10/20/2007 1:50",4125,0.07056,1.24,35.7,0.03473,1.248,0.966,0.64,0.617,0.009,1.287,1.584,2.025,20.5,892980,0.0554323725055432
"1890","P4","Non-Frozen","Non-storm","2008-06","10/20/2007 1:50","11/30/2007 23:45",5436,0.00885,0.171,886.8,0.0001928,0.108,0.054,0.054,0.045,0,0,2.527,3.202,20.5,892980,0.0730497883491232
"1891","P4","Frozen","Non-storm","2008-07","12/1/2007 18:00","12/6/2007 4:45",250.6,0.00146,0.317,NA,NA,NA,NA,NA,NA,0,0,0.072,0.117,20.5,892980,0.00336760061815494
"1892","P4","Non-Frozen","Non-storm","2008-08","12/6/2007 16:45","12/8/2007 5:45",55.3,0.00067,0,NA,NA,NA,NA,NA,NA,0,0,0.317,0.389,20.5,892980,0.00074312974534704
"1893","P4","Non-Frozen","Non-storm","2008-09","12/11/2007 1:30","12/12/2007 6:30",49,0.00067,0,NA,NA,NA,NA,NA,NA,0,0,0,0.389,20.5,892980,0.000658469394611301
"1894","P4","Non-Frozen","Non-storm","2008-10","12/13/2007 0:45","12/14/2007 5:15",59.2,0.00082,0,NA,NA,NA,NA,NA,NA,0,0,0,0.317,20.5,892980,0.000795538533897736
"1895","P4","Non-Frozen","Non-storm","2008-11","12/15/2007 14:45","12/20/2007 0:15",154.3,0.00086,0,NA,NA,NA,NA,NA,NA,0,0,0,0.317,20.5,892980,0.00207350668548008
"1896","P4","Non-Frozen","Non-storm","2008-12","12/20/2007 15:00","12/22/2007 9:30",73.7,0.00158,0,NA,NA,NA,NA,NA,NA,0,0,0,0,20.5,892980,0.000990391722099039
"1897","P4","Frozen","Storm","2008-13","12/22/2007 9:30","12/27/2007 8:00",20750,0.3514,0.531,24.87,0.02135,0.432,0.324,0.162,0.144,0,0,0,0,20.5,892980,0.278841631391521
"1898","P4","Frozen","Non-storm","2008-14","12/27/2007 8:00","1/6/2008 8:50",6972,0.01393,0,NA,NA,NA,NA,NA,NA,0,0,0.531,0.531,20.5,892980,0.0936907881475509
"1899","P4","Frozen","Storm","2008-15","1/6/2008 8:50","1/10/2008 18:00",72760,0.3514,1.695,38.3,0.04426,1.584,1.176,0.772,0.505,0,0,0,0,20.5,892980,0.97775986024323
"1900","P4","Frozen","Non-storm","2008-16","1/10/2008 18:00","1/17/2008 1:55",26820,0.07662,0,NA,NA,NA,NA,NA,NA,0,0.432,1.695,1.695,20.5,892980,0.360411207417859
"1901","P4","Frozen","Non-storm","2008-17","1/17/2008 1:55","3/3/2008 1:45",35030,0.03423,0.209,331.6,0.0006303,1.728,0.864,0.288,0.144,0,0,0,0,20.5,892980,0.470738426392528
"1902","P4","Frozen","Storm","2008-18","3/3/2008 1:45","3/7/2008 20:25",22310,0.223,0.344,9.633,0.03571,1.56,0.78,0.26,0.13,0,0,0,0.144,20.5,892980,0.299805146811799
"1903","P4","Frozen","Non-storm","2008-19","3/7/2008 20:25","3/13/2008 17:40",5200,0.01439,0.027,4.25,0.006353,0.108,0.054,0.018,0.009,0,0,0,0.344,20.5,892980,0.0698783847342606
"1904","P4","Frozen","Storm","2008-20","3/13/2008 17:40","3/15/2008 17:30",35790,0.3514,0,NA,NA,NA,NA,NA,NA,0.027,0.027,0.027,0.371,20.5,892980,0.480951421084459
"1905","P4","Frozen","Non-storm","2008-21","3/15/2008 17:30","3/18/2008 12:25",22130,0.2645,0,NA,NA,NA,NA,NA,NA,0,0,0.027,0.371,20.5,892980,0.29738627964792
"1906","P4","Frozen","Storm","2008-22","3/18/2008 12:25","3/20/2008 17:05",42220,0.3514,0,NA,NA,NA,NA,NA,NA,0,0,0.027,0.027,20.5,892980,0.567358731438554
"1907","P4","Frozen","Non-storm","2008-23","3/20/2008 17:05","3/24/2008 16:15",33210,0.3514,0,NA,NA,NA,NA,NA,NA,0,0,0,0.027,20.5,892980,0.446280991735537
"1908","P4","Frozen","Non-storm","2008-24","3/24/2008 16:15","3/25/2008 15:30",7296,0.191,0,NA,NA,NA,NA,NA,NA,0,0,0,0.027,20.5,892980,0.0980447490425317
"1909","P4","Frozen","Storm","2008-25","3/25/2008 15:30","3/27/2008 16:00",33960,0.3514,0,NA,NA,NA,NA,NA,NA,0,0,0,0.027,20.5,892980,0.456359604918363
"1910","P4","Frozen","Non-storm","2008-26","3/27/2008 16:00","3/31/2008 17:05",16210,0.07536,0,NA,NA,NA,NA,NA,NA,0,0,0,0,20.5,892980,0.217832426258147
"1911","P4","Frozen","Storm","2008-27","3/31/2008 17:05","4/3/2008 17:40",34990,0.3514,0.68,NA,NA,NA,NA,NA,NA,0,0,0,0,20.5,892980,0.470200900356111
"1912","P4","Non-Frozen","Non-storm","2008-28","4/3/2008 17:40","4/8/2008 22:00",13040,0.0561,0.09,0.4333,0.2077,0.72,0.48,0.36,0.18,0,0,0,0.68,20.5,892980,0.175233487872069
"1913","P4","Non-Frozen","Storm","2008-29","4/8/2008 22:00","4/10/2008 22:30",28600,0.3514,1.21,48.95,0.02472,0.72,0.48,0.36,0.3,0,0,0,0.68,20.5,892980,0.384331116038433
"1914","P4","Non-Frozen","Storm","2008-30","4/10/2008 22:30","4/14/2008 17:30",71400,0.3514,1.83,47.8,0.03828,0.6,0.54,0.32,0.24,0,1.13,1.13,1.81,20.5,892980,0.959483975005039
"1915","P4","Non-Frozen","Non-storm","2008-31","4/14/2008 17:30","6/8/2008 13:55",52610,0.06307,3.73,1232,0.003028,1.68,1.44,0.66,0.47,0,0,0.86,2.96,20.5,892980,0.706981119397971
"1916","P4","Non-Frozen","Storm","2008-32","6/8/2008 13:55","6/10/2008 0:20",35600,0.3514,2.14,19.47,0.1099,1.92,1.5,0.94,0.54,0.28,0.28,1.09,1.2,20.5,892980,0.478398172411476
"1917","P4","Non-Frozen","Non-storm","2008-33","6/10/2008 0:20","6/13/2008 0:20",10400,0.1126,0.77,7.067,0.109,6.96,5.52,2.44,1.26,0,0,2.42,3.34,20.5,892980,0.139756769468521
"1918","P4","Non-Frozen","Storm","2008-34","6/13/2008 0:20","6/13/2008 19:15",21280,0.3514,2.18,10.1,0.2158,7.08,5.94,3.12,1.64,0.12,0.12,2.54,3.46,20.5,892980,0.285963851374051
"1919","P4","Non-Frozen","Non-storm","2008-35","6/13/2008 19:15","6/16/2008 21:45",12040,0.1477,0,NA,NA,NA,NA,NA,NA,2.18,2.3,4.72,5.53,20.5,892980,0.161795336961634
"1920","P4","Non-Frozen","Non-storm","2008-36","6/16/2008 21:45","7/30/2008 21:15",19900,0.0227,2.48,942.4,0.002632,1.8,1.26,0.72,0.38,0,0,0,4.72,20.5,892980,0.267419203117651
"1921","P4","Non-Frozen","Non-storm","2008-37","8/6/2008 19:45","8/10/2008 2:15",245.5,0.01675,0.71,67.78,0.01047,2.64,2.16,1.18,0.68,0,0,0.41,0.46,20.5,892980,0.00329906604851172
"1922","P4","Frozen","Non-storm","2009-04","2/7/2009 16:45","3/6/2009 4:14",84180,0.3514,0.261,375.3,0.0006955,0.216,0.162,0.126,0.108,0,0,0,0,20.5,892980,1.1312235436404
"1923","P4","Frozen","Storm","2009-05","3/6/2009 4:14","3/18/2009 11:30",161200,0.3514,0.36,18.52,0.01944,0.216,0.108,0.072,0.063,0,0,0,0.063,20.5,892980,2.16622992676208
"1924","P4","Frozen","Non-storm","2009-06","3/18/2009 11:30","3/28/2009 13:52",21380,0.1431,0.18,20.32,0.00886,0.216,0.216,0.126,0.09,0,0,0,0.216,20.5,892980,0.287307666465094
"1925","P4","Non-Frozen","Non-storm","2009-07","3/28/2009 13:52","4/25/2009 14:05",26480,0.07473,2.142,594.5,0.003603,1.512,1.188,0.756,0.432,0,0,0.072,0.18,20.5,892980,0.355842236108311
"1926","P4","Non-Frozen","Storm","2009-08","4/25/2009 14:05","4/30/2009 1:00",24340,0.1581,1.134,55.72,0.02035,1.512,1.188,0.756,0.45,0.027,0.036,1.566,1.566,20.5,892980,0.327084593159981
"1927","P4","Non-Frozen","Non-storm","2009-09","4/30/2009 1:00","6/8/2009 8:30",31680,0.0497,3.297,926.9,0.003557,1.44,1.044,0.456,0.252,0,0,1.17,2.7,20.5,892980,0.425720620842572
"1928","P4","Non-Frozen","Storm","2009-10","6/8/2009 8:30","6/9/2009 11:30",20040,0.3514,1.039,13.92,0.07466,1.236,0.726,0.458,0.324,0.333,0.981,0.99,2.379,20.5,892980,0.269300544245112
"1929","P4","Non-Frozen","Non-storm","2009-11","6/9/2009 11:30","7/8/2009 19:15",25450,0.09045,0.445,510.6,0.0008715,1.332,1.05,0.458,0.238,0,1.039,2.029,3.157,20.5,892980,0.342000940670564
"1930","P4","Non-Frozen","Non-storm","2009-13","8/8/2009 8:30","8/11/2009 6:15",356.3,0.00834,1.229,62.68,0.01961,2.652,1.986,0.79,0.449,0.036,0.036,0.348,0.708,20.5,892980,0.00478801316938789
"1931","P4","Non-Frozen","Storm","2009-16","9/28/2009 10:00","9/30/2009 22:45",2363,0.1173,0.721,18.27,0.03947,0.972,0.816,0.488,0.289,0.009,0.495,1.242,1.512,20.5,892980,0.0317543506013572
"1932","P5","Non-Frozen","Storm","2005-1","12/7/2004 8:00","12/13/2004 10:00",1894,0.0295,1.52,128.2,0.01186,0.36,0.3,0.24,0.21,0.31,0.31,0.31,1.16,13.2,574992,0.0395275064696552
"1933","P5","Frozen","Non-storm","2005-2","12/13/2004 10:00","1/2/2005 8:01",8466,0.1256,0.29,12.53,0.02314,0.24,0.24,0.16,0.11,0,0,0,0,13.2,574992,0.176684197345354
"1934","P5","Frozen","Storm","2005-3","1/2/2005 8:01","1/5/2005 6:30",5870,0.111,0.4,8.083,0.04948,1.44,1.08,0.54,0.31,0,0,0.29,0.29,13.2,574992,0.122506052258118
"1935","P5","Frozen","Non-storm","2005-4","1/5/2005 6:30","1/12/2005 17:00",608.1,0.00465,0.21,19.25,0.01091,0.12,0.12,0.06,0.05,0,0,0,0.69,13.2,574992,0.0126909591785625
"1936","P5","Frozen","Storm","2005-5","1/12/2005 17:00","1/14/2005 12:45",6570,0.1231,0.05,7.933,0.006303,0.12,0.06,0.04,0.02,0.21,0.21,0.21,0.9,13.2,574992,0.137114951164538
"1937","P5","Frozen","Non-storm","2005-6","1/14/2005 12:45","1/19/2005 11:00",320.5,0.00421,0,NA,NA,NA,NA,NA,NA,0,0.08,0.26,0.66,13.2,574992,0.0066887887135821
"1938","P5","Frozen","Non-storm","2005-7","2/5/2005 19:00","2/5/2005 23:00",5.6,0.00078,0,NA,NA,NA,NA,NA,NA,0,0,0,0,13.2,574992,0.000116871191251357
"1939","P5","Frozen","Storm","2005-8","2/5/2005 23:00","2/9/2005",9766,0.1239,0.333,20.67,0.01611,0.216,0.162,0.108,0.081,0,0,0,0,13.2,574992,0.203815009600134
"1940","P5","Frozen","Storm","2005-9","2/9/2005","2/22/2005 21:30",1451,0.0682,0.378,43.67,0.008656,0.108,0.108,0.072,0.063,0,0,0.333,0.333,13.2,574992,0.0302821604474497
"1941","P5","Frozen","Non-storm","2005-10","3/6/2005 21:00","3/7/2005 22:20",1447,0.03733,0,NA,NA,NA,NA,NA,NA,0,0,0,0,13.2,574992,0.0301986810251273
"1942","P5","Frozen","Storm","2005-11","3/7/2005 22:20","3/8/2005 14:00",1543,0.03577,0,NA,NA,NA,NA,NA,NA,0,0,0,0,13.2,574992,0.0322021871608648
"1943","P5","Frozen","Non-storm","2005-12","3/8/2005 14:00","3/13/2005 21:00",941.2,0.0288,0,NA,NA,NA,NA,NA,NA,0,0,0,0,13.2,574992,0.0196427080724601
"1944","P5","Frozen","Non-storm","2005-13","3/25/2005 2:00","3/25/2005 14:00",9.1,0.00061,0,NA,NA,NA,NA,NA,NA,0,0,0,0,13.2,574992,0.000189915685783454
"1945","P5","Frozen","Non-storm","2005-14","3/25/2005 21:00","3/29/2005 16:55",128,0.0014,0,NA,NA,NA,NA,NA,NA,0,0,0,0,13.2,574992,0.00267134151431672
"1946","P5","Frozen","Storm","2005-15","3/29/2005 16:55","4/4/2005 12:45",16720,0.1413,0.353,4.5,0.07844,1.104,0.768,0.436,0.254,0,0,0,0,13.2,574992,0.348943985307622
"1947","P5","Non-Frozen","Non-storm","2005-16","4/4/2005 12:45","5/8/2005 17:00",2347,0.0031,1.423,612.6,0.002323,0.984,0.924,0.704,0.451,0,0,0,0.353,13.2,574992,0.0489815510476668
"1948","P5","Non-Frozen","Storm","2005-17","8/19/2005 2:00","8/20/2005 11:30",5844,0.3208,4.793,35.8,0.1339,7.044,6.678,5.188,4.029,0,0,0.234,0.766,13.2,574992,0.121963436013023
"1949","P5","Non-Frozen","Storm","2005-18","8/20/2005 11:30","8/22/2005 8:00",972.3,0.01307,0.579,2.083,0.2779,3.624,2.082,1.076,0.637,0,4.708,4.708,5.474,13.2,574992,0.0202917605810168
"1950","P5","Non-Frozen","Non-storm","2005-19","8/22/2005 8:00","8/24/2005 2:00",78.2,0.0011,0,NA,NA,NA,NA,NA,NA,0,0.579,5.287,6.053,13.2,574992,0.00163202270640287
"1951","P5","Non-Frozen","Storm","2005-20","8/27/2005 8:00","8/29/2005 16:30",234.7,0.0031,0.836,5.8,0.1441,1.92,1.23,0.644,0.457,0,0,0.579,5.287,13.2,574992,0.00489815510476667
"1952","P5","Non-Frozen","Storm","2005-21","9/13/2005 22:45","9/20/2005 3:30",5924,0.3208,1.476,134.5,0.01097,4.884,4.74,2.646,1.413,0.018,0.018,0.713,0.713,13.2,574992,0.123633024459471
"1953","P5","Non-Frozen","Storm","2005-22","9/25/2005 16:30","9/28/2005 20:00",786.2,0.01008,0.787,75.4,0.01044,3.288,1.968,0.728,0.486,0.117,0.117,0.504,1.944,13.2,574992,0.0164078804574672
"1954","P5","Non-Frozen","Storm","2005-23","9/28/2005 20:00","10/1/2005 4:59",1378,0.01416,0.63,5.25,0.12,1.08,0.864,0.612,0.486,0,0,0.967,1.021,13.2,574992,0.028758660990066
