"Season","Rep","n","Use_Hydrologic_Group","Use_Tile","AIC_Storm","AIC_Agricultural","AIC_Site","AIC_Full","AUC_Storm","AUC_Agricultural","AUC_Site","AUC_Full","RMSE_Storm","RMSE_Agricultural","RMSE_Site","RMSE_Full","R2m_Storm","R2m_Agricultural","R2m_Site","R2m_Full","R2c_Storm","R2c_Agricultural","R2c_Site","R2c_Full","REvar_Storm","REvar_Agricultural","REvar_Site","REvar_Full","Singular_Storm","Singular_Agricultural","Singular_Site","Singular_Full"
"Spring",47,2037,TRUE,TRUE,1687.6391035935,1688.8052831654,1687.33645252777,1687.87015971459,0.760626854599406,0.762968707850013,0.758013555435662,0.761203466414891,,,,,0.115963024419229,0.130017606497318,0.15910842304276,0.171052960739652,0.273658055139914,0.295190075777803,0.261937784672881,0.277586301504528,0.714258428941727,0.770981827262848,0.458355722607121,0.485152266199449,FALSE,FALSE,FALSE,FALSE
"Spring",48,2037,TRUE,TRUE,1653.62724791123,1657.06910637122,1651.83678159725,1655.36767737894,0.793281583119226,0.793728555763857,0.792623986674427,0.793085429656474,,,,,0.181699727858316,0.18349080341183,0.230101480098991,0.231543027349991,0.33654491624527,0.351800541021374,0.332519747925784,0.344171742038466,0.767829297572766,0.854238359323773,0.504797849201796,0.564985748775914,FALSE,FALSE,FALSE,FALSE
"Spring",49,2037,TRUE,TRUE,1732.9142206223,1738.52292209657,1725.8832740412,1731.32369620152,0.777001220801963,0.776748586976648,0.776169569078875,0.775953025800033,,,,,0.130614137739815,0.131475768125813,0.208706909225456,0.209492847415955,0.298008029232099,0.299807575118878,0.293804645854098,0.292834562127923,0.784487362146708,0.790910366972384,0.396434683888345,0.387721510066389,FALSE,FALSE,FALSE,FALSE
"Spring",50,2037,TRUE,TRUE,1642.90268186519,1647.56131711394,1639.64091103243,1643.8784419068,0.777828817977039,0.778356233369402,0.775748079187168,0.776032202963054,,,,,0.129847492991657,0.13202030832912,0.196897467779135,0.199169450496229,0.294578292305319,0.299434010171238,0.289850454737637,0.290462348555804,0.768253374384248,0.78617719220019,0.430617849109083,0.423291978301176,FALSE,FALSE,FALSE,FALSE
"Summer",1,2037,TRUE,TRUE,753.495009887178,754.523400663561,758.423887288216,760.368226700605,0.930105980230832,0.931932729595066,0.929513365476451,0.931135864124369,,,,,0.646553692400621,0.648299071548763,0.660885308060279,0.660575958452082,0.727690785556543,0.738752964912358,0.727211620767684,0.73610021407824,0.980247171510469,1.13908041576754,0.799905125048751,0.941512101034118,FALSE,FALSE,FALSE,FALSE
"Summer",2,2037,TRUE,TRUE,785.562713631619,784.925502298989,790.832692014603,790.652802416513,0.939990994146195,0.941151748636614,0.939650773002452,0.940753990093561,,,,,0.645576727800786,0.642918387490621,0.660638034406228,0.656686685434195,0.758377923464137,0.76631229624208,0.758376171368004,0.765686501563552,1.5358739746641,1.73714612179246,1.33076933702236,1.53040701477134,FALSE,FALSE,FALSE,FALSE
"Summer",3,2037,TRUE,TRUE,727.698059515165,728.183124067669,732.847622970418,733.901033376713,0.939667936853566,0.94169842133914,0.939855743059336,0.941649428415895,,,,,0.668373729434061,0.665700096824889,0.679335065088109,0.676041407685282,0.74727092363427,0.759225951040874,0.748809395723676,0.759020250416901,1.02703404281706,1.27791067514148,0.909912164614305,1.13283149702843,FALSE,FALSE,FALSE,FALSE
"Summer",4,2037,TRUE,TRUE,751.801556156099,743.810771448456,757.561698286882,750.112068842829,0.931978842256167,0.937509955454491,0.931792091661586,0.937254546553078,,,,,0.673650066733967,0.676085532873279,0.678366998459641,0.678351519972878,0.739906169920373,0.759374147686428,0.737177920141577,0.755962111111513,0.838058490157718,1.13873283830048,0.736164089634136,1.04626626540364,FALSE,FALSE,FALSE,FALSE
"Summer",5,2037,TRUE,TRUE,732.998805855953,713.938224296988,738.076022280817,719.475170951445,0.932867680057075,0.942444449558703,0.932476439248357,0.942340885815219,,,,,0.662531246580382,0.654574505757346,0.672129671340768,0.664877202215546,0.737379921771539,0.775674294376996,0.736323446269123,0.772852051709939,0.937636882228689,1.77599947572093,0.800939831510517,1.56383986413415,FALSE,FALSE,FALSE,FALSE
"Summer",6,2037,TRUE,TRUE,822.759974672378,818.929342200362,828.787133544375,825.623378235298,0.919275375790815,0.92368808132064,0.919335524193328,0.923461157802068,,,,,0.528025499206911,0.526826821826153,0.54210203393351,0.537558185533871,0.667533819029594,0.693723636234138,0.669533287773327,0.694105848140794,1.38048319510439,1.79272244382534,1.26860590109009,1.68365810030992,FALSE,FALSE,FALSE,FALSE
"Summer",7,2037,TRUE,TRUE,731.175893417761,724.701422315298,737.185476283085,731.077706075965,0.940767555797496,0.944640718562874,0.940530756668481,0.944499183451279,,,,,0.63565091612021,0.6287189177009,0.647573228220529,0.639277256839476,0.748906833533002,0.774872259915414,0.748692171795058,0.773413816690014,1.48389953773549,2.13578843284303,1.32374702592873,1.94756620800757,FALSE,FALSE,FALSE,FALSE
"Summer",8,2037,TRUE,TRUE,801.6640263739,803.68385560246,804.400092737774,806.946380673161,0.934358009613112,0.93522722795682,0.934111772121976,0.935091797336695,,,,,0.634590095166172,0.633795158570924,0.659590944820583,0.657896691830793,0.724547514722351,0.730073317185843,0.726820180842838,0.731078367620224,1.0744068897731,1.17343881196164,0.809632724425838,0.895272206328736,FALSE,FALSE,FALSE,FALSE
"Summer",9,2037,TRUE,TRUE,792.678988354488,791.290145294125,798.311524357228,797.115624414326,0.926695228009371,0.93025202443225,0.926566862424184,0.930225281602002,,,,,0.612204807683777,0.608923641614323,0.621556456679183,0.618493290735914,0.698952939665429,0.714691901914178,0.69802803851608,0.712933508934213,0.947991037504069,1.21960656375178,0.83312841027452,1.082313241216,FALSE,FALSE,FALSE,FALSE
"Summer",10,2037,TRUE,TRUE,758.338157450325,757.016362343142,765.868028461304,764.335335962818,0.943920190042921,0.945498837449753,0.943973147863278,0.945329876784805,,,,,0.677894754930954,0.674151058897836,0.678807805931344,0.674280671758022,0.76475863373759,0.774076163844158,0.76281315019778,0.771858926777681,1.21479785377735,1.45509400031801,1.16518477054186,1.40711002712811,FALSE,FALSE,FALSE,FALSE
"Summer",11,2037,TRUE,TRUE,664.309981482193,664.624902842764,671.386481262114,671.623002593974,0.951194105691057,0.953291553748871,0.951194105691057,0.953345189701897,,,,,0.676504582257742,0.673707750157002,0.682858729565065,0.679328893830335,0.784899313166449,0.795254414363215,0.784438680691702,0.79403316893508,1.6578485932642,1.95302133662849,1.55029967948936,1.8321490771828,FALSE,FALSE,FALSE,FALSE
"Summer",12,2037,TRUE,TRUE,781.651879633708,776.806614158593,787.656946226882,783.355424307753,0.93867204452046,0.941023153702806,0.938728205651852,0.9410588926046,,,,,0.627772541858917,0.622123309197667,0.639732390425542,0.63141824388758,0.753368560774584,0.768331652475518,0.754027282737449,0.76793730663981,1.67535145416773,2.07627055905656,1.52868630409867,1.93538094248339,FALSE,FALSE,FALSE,FALSE
